"","logFC","logCPM","F","PValue","FDR"
"EMBP1",0.370391751939683,2.23988355890653,4.75415926291223,0.602839574964364,0.854638740515798
"KARS",-0.0610916363781775,6.75127970432256,1.35108995776474,0.60286809585006,0.854638740515798
"NMRK1",0.273774425367841,2.83019468077958,4.09473587410771,0.602904681963791,0.854638740515798
"ZBTB21",0.080817071954689,5.95985334350117,1.66161343359771,0.60296293115217,0.854638740515798
"HS6ST2",0.100595011742832,5.35081178844826,2.82832140764424,0.603019988761612,0.854638740515798
"VAMP7",0.107921234277053,5.15762930529363,1.73900834928678,0.603036332007759,0.854638740515798
"TLN1",0.0317380383548421,8.61875099270822,0.524164952279576,0.603082051929978,0.854638740515798
"TMEM64",0.0907216306136315,5.6355805244662,2.40471483593398,0.603155858854401,0.854660581875594
"AP2M1",-0.03704523622166,8.17599132680932,0.777068272316824,0.603246685369489,0.854706533114021
"PSMD10",-0.106501443093601,5.19350402969603,2.76776092112704,0.603468303879808,0.85475720728428
"ERH",-0.0749572074175052,6.16886594215001,2.01599882113831,0.603491593249909,0.85475720728428
"PLRG1",-0.0740603469626726,6.20249188483169,1.860731927985,0.603516884827484,0.85475720728428
"SMYD5",-0.117082920377486,4.93503007374344,3.37104157378155,0.603531628721008,0.85475720728428
"HCP5B",0.593313199199757,1.56102443129112,5.15767565267647,0.6036047426878,0.85475720728428
"HAS3",-0.151642743300677,4.24672161256767,2.72705703886877,0.603632856961623,0.85475720728428
"HINFP",0.11627328613298,4.94804601782115,2.0885957517,0.603902998259291,0.854851170280034
"PRKAR2A-AS1",0.34369417694278,2.36978008995282,5.10680784682126,0.603909770144863,0.854851170280034
"TRMT10A",-0.2263242344847,3.25385151919521,2.66519569109565,0.603941664084172,0.854851170280034
"RHOU",0.199244430583407,3.55126472582843,4.12090652467113,0.604046187806372,0.854851170280034
"TTC39A",0.148483798612599,4.29415891149548,3.53219918196161,0.604146462999811,0.854851170280034
"UBE2N",-0.074749759225232,6.17132535185516,1.99640975955908,0.604183302735844,0.854851170280034
"HAPLN3",-0.16452369346966,4.03237434035097,4.01705288467729,0.60420471819002,0.854851170280034
"KANTR",0.318830173686023,2.51111034389037,3.99272662744346,0.60421984856986,0.854851170280034
"HIRIP3",0.162387508894524,4.06167441940816,3.87525801573659,0.604226632877688,0.854851170280034
"FRYL",0.0639620471388591,6.6068259866968,1.19105195612124,0.604428198638884,0.854851170280034
"HSPA14",0.13246075565413,4.5933066690435,2.97303617722959,0.604463137288452,0.854851170280034
"CPB2-AS1",0.502870585473148,1.76003547963134,5.29739733109895,0.604541514327364,0.854851170280034
"ZUFSP",-0.158199113967008,4.13035294241334,3.193500043139,0.604573508553786,0.854851170280034
"TRAF3IP2-AS1",0.403183402270476,2.0875706570305,5.68287873082952,0.604575635910948,0.854851170280034
"TOMM40",0.09479621586971,5.50260050323459,1.85483471680023,0.604625391491035,0.854851170280034
"ROCK1",0.054779696137669,7.04512575905813,0.929979468007417,0.604700841542507,0.854851170280034
"TIGD3",-0.425774245444454,2.00595808656195,6.40686137347506,0.604718094874805,0.854851170280034
"OSR2",0.253881043060536,2.98305908543889,5.3565156534868,0.60475054776438,0.854851170280034
"RNU1-1",-0.43504751163451,1.97217795944309,1.74392785277842,0.604830164334063,0.854881147773379
"RARS2",-0.103977356748881,5.24659796534622,2.71248052204662,0.605120343984713,0.855208705538843
"SENP3",0.20923331175835,3.42553368774184,3.47473640996115,0.605224546264397,0.855273386031256
"DTNB",0.159524891403468,4.09961515747502,2.70313610650857,0.605327266253046,0.855323704175247
"PWWP2A",0.136763773409487,4.50166725941841,2.06922711027684,0.605377032765194,0.855323704175247
"SLC35E2",0.151004835227751,4.24074459592521,2.0628732137228,0.605459240864437,0.855357282750183
"HIST1H3B",-0.806778801428709,1.26057245078604,4.00769394743496,0.605542939826551,0.855392960843683
"MBL1P",0.532572823487342,1.68178872992606,5.97944438313654,0.605718118095843,0.855407710668818
"ANKRD54",0.127068158706636,4.69488953770949,2.84424158853274,0.605738158203337,0.855407710668818
"CCDC28B",0.399940718869355,2.09544732288734,3.35010030986106,0.605747846656955,0.855407710668818
"HS3ST3B1",-0.289153424784351,2.70424665807083,4.22872673238383,0.605787163233281,0.855407710668818
"DPM2",0.132833247104556,4.57530409061487,1.81634706443046,0.605891952391564,0.855473144434008
"EFCAB3",-0.634047093690544,1.48792678386169,5.21739558988141,0.606024832286658,0.855481420227591
"LIPT2",-0.51881487797824,1.71969130889282,5.28882656527315,0.606081216676902,0.855481420227591
"TSR2",0.129377259916419,4.64385182512859,3.39448759922157,0.606124180432182,0.855481420227591
"ALMS1",0.0768987958177777,6.07448089205255,1.88159306933186,0.606131615725616,0.855481420227591
"MRE11A",0.108599672495679,5.1165561369999,1.36406899099811,0.606197287572608,0.855491611311609
"SPTLC1",-0.0701454421728635,6.33395058367077,1.77985570131344,0.606259578866392,0.855497030108803
"NRDE2",0.0930732161849805,5.53994232545548,1.84628524265572,0.60635870781659,0.855554424718366
"HMGB1P1",-0.394510024148359,2.12053591886441,6.32148935945988,0.606531502400951,0.855715738301554
"PEX11A",0.211947039851155,3.38544508460007,3.16011457180454,0.606640832832191,0.855773623746245
"SUZ12",-0.0708073786278071,6.3031766240691,1.34399241382295,0.60678912469009,0.855773623746245
"FAM95C",0.278292881628806,2.77189533943687,3.85466768390632,0.606909300288782,0.855773623746245
"MTERF2",0.171143177207668,3.90845165264618,3.92896276378862,0.606968219734918,0.855773623746245
"SLC10A7",0.212560374534666,3.37617559858236,4.13735961197689,0.607003115498951,0.855773623746245
"APC",-0.0731467316048725,6.20996545435379,1.07210898711498,0.607020378002743,0.855773623746245
"POLA1",-0.102419756921886,5.27350038517201,2.75496597956207,0.607025459362382,0.855773623746245
"TRAPPC5",0.420050796366219,2.01078706136692,5.52206433803951,0.607040295281054,0.855773623746245
"TPRKB",-0.193639614594675,3.6036573381986,4.42831616197288,0.607249268371741,0.855966707985356
"FAXC",0.229606661239175,3.19396137824178,3.66363590302974,0.607294226272201,0.855966707985356
"NME5",0.380719527529801,2.16996850981358,4.11100630661622,0.607447324988671,0.856052854325684
"CHCHD1",0.196914895724838,3.55665161565439,4.07373749727475,0.607484170406955,0.856052854325684
"MTCH1",-0.0482905718974467,7.38287154235796,0.734479476834407,0.607539170066099,0.856052854325684
"CDX2",0.167613877832281,3.9568902848331,3.15491578680327,0.607596563491665,0.856052854325684
